ano,idade,motivo_situacao,sexo,qte_acidentes,situacao
2010-01-01,30 a 34 Anos,Sem Cat,Feminino,7.0,Sem Cat Registrada
2010-01-01,30 a 34 Anos,Sem Cat,Masculino,3337.0,Sem Cat Registrada
2010-01-01,30 a 34 Anos,Sem Cat,Masculino,11.0,Sem Cat Registrada
2010-01-01,30 a 34 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,30 a 34 Anos,Sem Cat,Feminino,1829.0,Sem Cat Registrada
2010-01-01,30 a 34 Anos,Sem Cat,Feminino,3.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Masculino,3076.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Masculino,26.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Masculino,4.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Feminino,1799.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Feminino,4.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Masculino,3171.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Masculino,24.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Feminino,1866.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Feminino,10.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Masculino,3177.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Masculino,26.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Masculino,3.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Feminino,1824.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Feminino,10.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Masculino,3189.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Masculino,27.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Masculino,2.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Feminino,1880.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Feminino,7.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Masculino,3107.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Masculino,17.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Masculino,3.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Feminino,1838.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Feminino,13.0,Sem Cat Registrada
2010-01-01,35 a 39 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Masculino,3202.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Masculino,19.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Masculino,2.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Feminino,1863.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Feminino,6.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Masculino,3218.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Masculino,21.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Masculino,5.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Feminino,1815.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Feminino,3.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Masculino,3237.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Masculino,32.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Feminino,1995.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Feminino,12.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Masculino,3031.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Masculino,35.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Feminino,1948.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Feminino,8.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Masculino,3145.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Masculino,17.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Masculino,2.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Feminino,1853.0,Sem Cat Registrada
2010-01-01,40 a 44 Anos,Sem Cat,Feminino,13.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Masculino,3141.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Masculino,29.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Masculino,3.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Feminino,1960.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Feminino,13.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Feminino,2.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Masculino,3022.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Masculino,30.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Masculino,2.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Feminino,1942.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Feminino,13.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Masculino,3121.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Masculino,25.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Masculino,7.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Feminino,1765.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Feminino,16.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Masculino,2905.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Masculino,21.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Masculino,2.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Feminino,1857.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Feminino,16.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Masculino,2739.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Masculino,17.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Feminino,1751.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Feminino,12.0,Sem Cat Registrada
2010-01-01,45 a 49 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Masculino,2721.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Masculino,19.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Masculino,2.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Feminino,1702.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Feminino,12.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Masculino,2539.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Masculino,28.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Feminino,1626.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Feminino,4.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Masculino,2458.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Masculino,31.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Feminino,1472.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Feminino,12.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Masculino,2366.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Masculino,17.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Masculino,2.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Feminino,1436.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Feminino,12.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Masculino,2209.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Masculino,22.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Feminino,1329.0,Sem Cat Registrada
2010-01-01,50 a 54 Anos,Sem Cat,Feminino,8.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Masculino,1997.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Masculino,22.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Feminino,966.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Feminino,7.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Masculino,1965.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Masculino,22.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Feminino,794.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Masculino,1670.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Masculino,18.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Masculino,2.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Feminino,652.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Masculino,1596.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Masculino,24.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Feminino,627.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Masculino,1412.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Masculino,28.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Masculino,3.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Feminino,428.0,Sem Cat Registrada
2010-01-01,55 a 59 Anos,Sem Cat,Feminino,2.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Masculino,1007.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Masculino,7.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Feminino,260.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Masculino,675.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Masculino,5.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Feminino,134.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Masculino,540.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Masculino,2.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Feminino,107.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Feminino,1.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Masculino,445.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Masculino,3.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Feminino,89.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Masculino,343.0,Sem Cat Registrada
2010-01-01,60 a 64 Anos,Sem Cat,Feminino,69.0,Sem Cat Registrada
2010-01-01,65 a 69 Anos,Sem Cat,Masculino,146.0,Sem Cat Registrada
2010-01-01,65 a 69 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,65 a 69 Anos,Sem Cat,Feminino,26.0,Sem Cat Registrada
2010-01-01,65 a 69 Anos,Sem Cat,Masculino,66.0,Sem Cat Registrada
2010-01-01,65 a 69 Anos,Sem Cat,Feminino,37.0,Sem Cat Registrada
2010-01-01,65 a 69 Anos,Sem Cat,Masculino,40.0,Sem Cat Registrada
2010-01-01,65 a 69 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,65 a 69 Anos,Sem Cat,Feminino,24.0,Sem Cat Registrada
2010-01-01,65 a 69 Anos,Sem Cat,Masculino,30.0,Sem Cat Registrada
2010-01-01,65 a 69 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,65 a 69 Anos,Sem Cat,Feminino,9.0,Sem Cat Registrada
2010-01-01,65 a 69 Anos,Sem Cat,Masculino,12.0,Sem Cat Registrada
2010-01-01,65 a 69 Anos,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,65 a 69 Anos,Sem Cat,Feminino,12.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Masculino,9.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Feminino,8.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Masculino,9.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Feminino,8.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Feminino,2.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Masculino,7.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Feminino,4.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Feminino,1.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Masculino,2.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Feminino,1.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Masculino,2.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Feminino,1.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Feminino,2.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Masculino,1.0,Sem Cat Registrada
2010-01-01,70 Anos ou mais,Sem Cat,Masculino,1.0,Sem Cat Registrada
2011-01-01,Ignorada,Típico-Com Cat,Masculino,63.0,Com Cat Registrada
2011-01-01,Ignorada,Doença do Trabalho-Com Cat,Masculino,3.0,Com Cat Registrada
2011-01-01,Ignorada,Trajeto-Com Cat,Masculino,9.0,Com Cat Registrada
2011-01-01,Ignorada,Típico-Com Cat,Feminino,23.0,Com Cat Registrada
2011-01-01,Ignorada,Doença do Trabalho-Com Cat,Feminino,2.0,Com Cat Registrada
2011-01-01,Ignorada,Trajeto-Com Cat,Feminino,6.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Típico-Com Cat,Masculino,10.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Trajeto-Com Cat,Masculino,2.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Típico-Com Cat,Feminino,7.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Trajeto-Com Cat,Feminino,2.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Típico-Com Cat,Masculino,64.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Masculino,1.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Trajeto-Com Cat,Masculino,13.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Típico-Com Cat,Feminino,23.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Trajeto-Com Cat,Feminino,9.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Típico-Com Cat,Masculino,432.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Trajeto-Com Cat,Masculino,111.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Típico-Com Cat,Feminino,125.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Feminino,1.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Trajeto-Com Cat,Feminino,44.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Típico-Com Cat,Masculino,1194.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Masculino,9.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Trajeto-Com Cat,Masculino,362.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Típico-Com Cat,Feminino,384.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Feminino,1.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Trajeto-Com Cat,Feminino,120.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Típico-Com Cat,Masculino,3636.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Masculino,16.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Trajeto-Com Cat,Masculino,684.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Típico-Com Cat,Feminino,822.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Feminino,9.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Trajeto-Com Cat,Feminino,311.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Típico-Com Cat,Masculino,8257.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Masculino,42.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Trajeto-Com Cat,Masculino,1687.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Típico-Com Cat,Feminino,1663.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Doença do Trabalho-Com Cat,Feminino,30.0,Com Cat Registrada
2011-01-01,19 Anos ou menos,Trajeto-Com Cat,Feminino,698.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Típico-Com Cat,Masculino,10639.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Masculino,67.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Trajeto-Com Cat,Masculino,2317.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Típico-Com Cat,Feminino,2152.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Feminino,46.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Trajeto-Com Cat,Feminino,939.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Típico-Com Cat,Ignorado,1.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Típico-Com Cat,Masculino,11086.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Masculino,104.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Trajeto-Com Cat,Masculino,2598.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Típico-Com Cat,Feminino,2474.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Feminino,76.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Trajeto-Com Cat,Feminino,1088.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Típico-Com Cat,Masculino,12126.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Masculino,100.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Trajeto-Com Cat,Masculino,2710.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Típico-Com Cat,Feminino,3028.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Feminino,96.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Trajeto-Com Cat,Feminino,1210.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Típico-Com Cat,Masculino,12730.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Masculino,125.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Trajeto-Com Cat,Masculino,2862.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Típico-Com Cat,Feminino,3462.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Feminino,85.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Trajeto-Com Cat,Feminino,1329.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Típico-Com Cat,Ignorado,1.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Típico-Com Cat,Masculino,12399.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Masculino,149.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Trajeto-Com Cat,Masculino,2808.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Típico-Com Cat,Feminino,3519.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Doença do Trabalho-Com Cat,Feminino,123.0,Com Cat Registrada
2011-01-01,20 a 24 Anos,Trajeto-Com Cat,Feminino,1437.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Típico-Com Cat,Masculino,12576.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Doença do Trabalho-Com Cat,Masculino,153.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Trajeto-Com Cat,Masculino,2795.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Típico-Com Cat,Feminino,3656.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Doença do Trabalho-Com Cat,Feminino,135.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Trajeto-Com Cat,Feminino,1447.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Típico-Com Cat,Masculino,12525.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Doença do Trabalho-Com Cat,Masculino,204.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Trajeto-Com Cat,Masculino,2787.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Típico-Com Cat,Feminino,3937.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Doença do Trabalho-Com Cat,Feminino,169.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Trajeto-Com Cat,Feminino,1495.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Típico-Com Cat,Masculino,11984.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Doença do Trabalho-Com Cat,Masculino,236.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Trajeto-Com Cat,Masculino,2586.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Típico-Com Cat,Feminino,3805.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Doença do Trabalho-Com Cat,Feminino,154.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Trajeto-Com Cat,Feminino,1409.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Típico-Com Cat,Masculino,12163.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Doença do Trabalho-Com Cat,Masculino,244.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Trajeto-Com Cat,Masculino,2757.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Típico-Com Cat,Feminino,4141.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Doença do Trabalho-Com Cat,Feminino,181.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Trajeto-Com Cat,Feminino,1474.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Típico-Com Cat,Masculino,12597.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Doença do Trabalho-Com Cat,Masculino,293.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Trajeto-Com Cat,Masculino,2650.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Típico-Com Cat,Feminino,4284.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Doença do Trabalho-Com Cat,Feminino,175.0,Com Cat Registrada
2011-01-01,25 a 29 Anos,Trajeto-Com Cat,Feminino,1495.0,Com Cat Registrada
2011-01-01,30 a 34 Anos,Típico-Com Cat,Masculino,12146.0,Com Cat Registrada
2011-01-01,30 a 34 Anos,Doença do Trabalho-Com Cat,Masculino,358.0,Com Cat Registrada
2011-01-01,30 a 34 Anos,Trajeto-Com Cat,Masculino,2586.0,Com Cat Registrada
2011-01-01,30 a 34 Anos,Típico-Com Cat,Feminino,4150.0,Com Cat Registrada
2011-01-01,30 a 34 Anos,Doença do Trabalho-Com Cat,Feminino,227.0,Com Cat Registrada
2011-01-01,30 a 34 Anos,Trajeto-Com Cat,Feminino,1493.0,Com Cat Registrada
2011-01-01,30 a 34 Anos,Típico-Com Cat,Masculino,10880.0,Com Cat Registrada
2011-01-01,30 a 34 Anos,Doença do Trabalho-Com Cat,Masculino,319.0,Com Cat Registrada
2011-01-01,30 a 34 Anos,Trajeto-Com Cat,Masculino,2339.0,Com Cat Registrada
2011-01-01,30 a 34 Anos,Típico-Com Cat,Feminino,4036.0,Com Cat Registrada
2011-01-01,30 a 34 Anos,Doença do Trabalho-Com Cat,Feminino,252.0,Com Cat Registrada
2011-01-01,30 a 34 Anos,Trajeto-Com Cat,Feminino,1367.0,Com Cat Registrada
