ano,parte_atingida,motivo_situacao,qte_acidentes,situacao
2015-01-01,Aparelho Digestivo,Típico-Com Cat,347,Com Cat Registrada
2015-01-01,Aparelho Digestivo,Doença do Trabalho-Com Cat,40,Com Cat Registrada
2015-01-01,Aparelho Digestivo,Trajeto-Com Cat,6,Com Cat Registrada
2015-01-01,Aparelho Gênito-Urinário,Típico-Com Cat,178,Com Cat Registrada
2015-01-01,Aparelho Gênito-Urinário,Doença do Trabalho-Com Cat,29,Com Cat Registrada
2015-01-01,Aparelho Gênito-Urinário,Trajeto-Com Cat,80,Com Cat Registrada
2015-01-01,Aparelho Respiratório,Típico-Com Cat,1244,Com Cat Registrada
2015-01-01,Aparelho Respiratório,Doença do Trabalho-Com Cat,133,Com Cat Registrada
2015-01-01,Aparelho Respiratório,Trajeto-Com Cat,34,Com Cat Registrada
2015-01-01,Artelho,Típico-Com Cat,1450,Com Cat Registrada
2015-01-01,Artelho,Doença do Trabalho-Com Cat,8,Com Cat Registrada
2015-01-01,Artelho,Trajeto-Com Cat,330,Com Cat Registrada
2015-01-01,Articulação do Tornozelo,Típico-Com Cat,12821,Com Cat Registrada
2015-01-01,Articulação do Tornozelo,Doença do Trabalho-Com Cat,64,Com Cat Registrada
2015-01-01,Articulação do Tornozelo,Trajeto-Com Cat,6640,Com Cat Registrada
2015-01-01,"Boca (Inclusive Lábios, Dentes, Língua, Garga",Típico-Com Cat,2136,Com Cat Registrada
2015-01-01,"Boca (Inclusive Lábios, Dentes, Língua, Garga",Doença do Trabalho-Com Cat,43,Com Cat Registrada
2015-01-01,"Boca (Inclusive Lábios, Dentes, Língua, Garga",Trajeto-Com Cat,323,Com Cat Registrada
2015-01-01,Braço (Acima do Cotovelo),Típico-Com Cat,3433,Com Cat Registrada
2015-01-01,Braço (Acima do Cotovelo),Doença do Trabalho-Com Cat,76,Com Cat Registrada
2015-01-01,Braço (Acima do Cotovelo),Trajeto-Com Cat,1435,Com Cat Registrada
2015-01-01,Braço (Entre o Punho e o Ombro),Típico-Com Cat,11405,Com Cat Registrada
2015-01-01,Braço (Entre o Punho e o Ombro),Doença do Trabalho-Com Cat,611,Com Cat Registrada
2015-01-01,Braço (Entre o Punho e o Ombro),Trajeto-Com Cat,4890,Com Cat Registrada
2015-01-01,"Cabeça, não Informado",Típico-Com Cat,11740,Com Cat Registrada
2015-01-01,"Cabeça, não Informado",Doença do Trabalho-Com Cat,443,Com Cat Registrada
2015-01-01,"Cabeça, não Informado",Trajeto-Com Cat,2328,Com Cat Registrada
2015-01-01,"Cabeça, Partes Múltiplas",Típico-Com Cat,4163,Com Cat Registrada
2015-01-01,"Cabeça, Partes Múltiplas",Doença do Trabalho-Com Cat,55,Com Cat Registrada
2015-01-01,"Cabeça, Partes Múltiplas",Trajeto-Com Cat,1869,Com Cat Registrada
2015-01-01,Cotovelo,Típico-Com Cat,3000,Com Cat Registrada
2015-01-01,Cotovelo,Doença do Trabalho-Com Cat,259,Com Cat Registrada
2015-01-01,Cotovelo,Trajeto-Com Cat,1457,Com Cat Registrada
2015-01-01,Coxa,Típico-Com Cat,2561,Com Cat Registrada
2015-01-01,Coxa,Doença do Trabalho-Com Cat,16,Com Cat Registrada
2015-01-01,Coxa,Trajeto-Com Cat,692,Com Cat Registrada
2015-01-01,Crânio (Inclusive Encéfalo),Típico-Com Cat,699,Com Cat Registrada
2015-01-01,Crânio (Inclusive Encéfalo),Doença do Trabalho-Com Cat,16,Com Cat Registrada
2015-01-01,Crânio (Inclusive Encéfalo),Trajeto-Com Cat,429,Com Cat Registrada
2015-01-01,Dedo,Típico-Com Cat,112573,Com Cat Registrada
2015-01-01,Dedo,Doença do Trabalho-Com Cat,405,Com Cat Registrada
2015-01-01,Dedo,Trajeto-Com Cat,4930,Com Cat Registrada
2015-01-01,"Dorso (Incl. Músculos Dorsais, Coluna e Medula)",Típico-Com Cat,12066,Com Cat Registrada
2015-01-01,"Dorso (Incl. Músculos Dorsais, Coluna e Medula)",Doença do Trabalho-Com Cat,1727,Com Cat Registrada
2015-01-01,"Dorso (Incl. Músculos Dorsais, Coluna e Medula)",Trajeto-Com Cat,2741,Com Cat Registrada
2015-01-01,"Face, Partes Múltiplas",Típico-Com Cat,7148,Com Cat Registrada
2015-01-01,"Face, Partes Múltiplas",Doença do Trabalho-Com Cat,35,Com Cat Registrada
2015-01-01,"Face, Partes Múltiplas",Trajeto-Com Cat,1244,Com Cat Registrada
2015-01-01,Joelho,Típico-Com Cat,16429,Com Cat Registrada
2015-01-01,Joelho,Doença do Trabalho-Com Cat,316,Com Cat Registrada
2015-01-01,Joelho,Trajeto-Com Cat,9101,Com Cat Registrada
2015-01-01,Mandíbula (Inclusive Queixo),Típico-Com Cat,587,Com Cat Registrada
2015-01-01,Mandíbula (Inclusive Queixo),Doença do Trabalho-Com Cat,2,Com Cat Registrada
2015-01-01,Mandíbula (Inclusive Queixo),Trajeto-Com Cat,183,Com Cat Registrada
2015-01-01,Mão (Exceto Punho ou Dedos),Típico-Com Cat,32546,Com Cat Registrada
2015-01-01,Mão (Exceto Punho ou Dedos),Doença do Trabalho-Com Cat,250,Com Cat Registrada
2015-01-01,Mão (Exceto Punho ou Dedos),Trajeto-Com Cat,3540,Com Cat Registrada
2015-01-01,"Membros Inferiores, não Informado",Típico-Com Cat,4293,Com Cat Registrada
2015-01-01,"Membros Inferiores, não Informado",Doença do Trabalho-Com Cat,83,Com Cat Registrada
2015-01-01,"Membros Inferiores, não Informado",Trajeto-Com Cat,2764,Com Cat Registrada
2015-01-01,"Membros Inferiores, Partes Múltiplas",Típico-Com Cat,1748,Com Cat Registrada
2015-01-01,"Membros Inferiores, Partes Múltiplas",Doença do Trabalho-Com Cat,29,Com Cat Registrada
2015-01-01,"Membros Inferiores, Partes Múltiplas",Trajeto-Com Cat,2107,Com Cat Registrada
2015-01-01,"Membros Superiores, não Informado",Típico-Com Cat,4203,Com Cat Registrada
2015-01-01,"Membros Superiores, não Informado",Doença do Trabalho-Com Cat,1241,Com Cat Registrada
2015-01-01,"Membros Superiores, não Informado",Trajeto-Com Cat,2059,Com Cat Registrada
2015-01-01,"Membros Superiores, Partes Múltiplas",Típico-Com Cat,3132,Com Cat Registrada
2015-01-01,"Membros Superiores, Partes Múltiplas",Doença do Trabalho-Com Cat,598,Com Cat Registrada
2015-01-01,"Membros Superiores, Partes Múltiplas",Trajeto-Com Cat,2109,Com Cat Registrada
2015-01-01,"Nariz (Inclusive Fossas Nasais, Seios da Face",Típico-Com Cat,1562,Com Cat Registrada
2015-01-01,"Nariz (Inclusive Fossas Nasais, Seios da Face",Doença do Trabalho-Com Cat,12,Com Cat Registrada
2015-01-01,"Nariz (Inclusive Fossas Nasais, Seios da Face",Trajeto-Com Cat,260,Com Cat Registrada
2015-01-01,Olho (Inclusive Nervo Ótico e Visão),Típico-Com Cat,15443,Com Cat Registrada
2015-01-01,Olho (Inclusive Nervo Ótico e Visão),Doença do Trabalho-Com Cat,75,Com Cat Registrada
2015-01-01,Olho (Inclusive Nervo Ótico e Visão),Trajeto-Com Cat,273,Com Cat Registrada
2015-01-01,Ombro,Típico-Com Cat,8537,Com Cat Registrada
2015-01-01,Ombro,Doença do Trabalho-Com Cat,2639,Com Cat Registrada
2015-01-01,Ombro,Trajeto-Com Cat,5850,Com Cat Registrada
2015-01-01,"Ouvido (Externo, Médio, Interno, Audição e Eq",Típico-Com Cat,687,Com Cat Registrada
2015-01-01,"Ouvido (Externo, Médio, Interno, Audição e Eq",Doença do Trabalho-Com Cat,700,Com Cat Registrada
2015-01-01,"Ouvido (Externo, Médio, Interno, Audição e Eq",Trajeto-Com Cat,28,Com Cat Registrada
2015-01-01,Partes Múltiplas,Típico-Com Cat,8905,Com Cat Registrada
2015-01-01,Partes Múltiplas,Doença do Trabalho-Com Cat,222,Com Cat Registrada
2015-01-01,Partes Múltiplas,Trajeto-Com Cat,12758,Com Cat Registrada
2015-01-01,Pé (Exceto Artelhos),Típico-Com Cat,29903,Com Cat Registrada
2015-01-01,Pé (Exceto Artelhos),Doença do Trabalho-Com Cat,143,Com Cat Registrada
2015-01-01,Pé (Exceto Artelhos),Trajeto-Com Cat,9166,Com Cat Registrada
2015-01-01,Perna (Entre o Tornozelo e o Joelho),Típico-Com Cat,10975,Com Cat Registrada
2015-01-01,Perna (Entre o Tornozelo e o Joelho),Doença do Trabalho-Com Cat,59,Com Cat Registrada
2015-01-01,Perna (Entre o Tornozelo e o Joelho),Trajeto-Com Cat,6874,Com Cat Registrada
2015-01-01,Perna (Entre O Tornozelo e a Pélvis),Típico-Com Cat,10766,Com Cat Registrada
2015-01-01,Perna (Entre O Tornozelo e a Pélvis),Doença do Trabalho-Com Cat,65,Com Cat Registrada
2015-01-01,Perna (Entre O Tornozelo e a Pélvis),Trajeto-Com Cat,6018,Com Cat Registrada
2015-01-01,Pescoço,Típico-Com Cat,1349,Com Cat Registrada
2015-01-01,Pescoço,Doença do Trabalho-Com Cat,34,Com Cat Registrada
2015-01-01,Pescoço,Trajeto-Com Cat,718,Com Cat Registrada
2015-01-01,Punho,Típico-Com Cat,8271,Com Cat Registrada
2015-01-01,Punho,Doença do Trabalho-Com Cat,742,Com Cat Registrada
2015-01-01,Punho,Trajeto-Com Cat,2700,Com Cat Registrada
2015-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Típico-Com Cat,2776,Com Cat Registrada
2015-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Doença do Trabalho-Com Cat,83,Com Cat Registrada
2015-01-01,"Quadris (Inclusive Pélvis, Órgãos Pélvicos e",Trajeto-Com Cat,1161,Com Cat Registrada
2015-01-01,Sistema Músculo-Esquelético,Típico-Com Cat,332,Com Cat Registrada
2015-01-01,Sistema Músculo-Esquelético,Doença do Trabalho-Com Cat,42,Com Cat Registrada
2015-01-01,Sistema Músculo-Esquelético,Trajeto-Com Cat,111,Com Cat Registrada
2015-01-01,Sistema Nervoso,Típico-Com Cat,10355,Com Cat Registrada
2015-01-01,Sistema Nervoso,Doença do Trabalho-Com Cat,1072,Com Cat Registrada
2015-01-01,Sistema Nervoso,Trajeto-Com Cat,481,Com Cat Registrada
2015-01-01,Sistemas e Aparelhos,Típico-Com Cat,452,Com Cat Registrada
2015-01-01,Sistemas e Aparelhos,Doença do Trabalho-Com Cat,102,Com Cat Registrada
2015-01-01,Sistemas e Aparelhos,Trajeto-Com Cat,172,Com Cat Registrada
2015-01-01,"Sistemas e Aparelhos, não Informado",Típico-Com Cat,200,Com Cat Registrada
2015-01-01,"Sistemas e Aparelhos, não Informado",Doença do Trabalho-Com Cat,88,Com Cat Registrada
2015-01-01,"Sistemas e Aparelhos, não Informado",Trajeto-Com Cat,38,Com Cat Registrada
2015-01-01,Tórax (Inclusive Órgãos Internos),Típico-Com Cat,2793,Com Cat Registrada
2015-01-01,Tórax (Inclusive Órgãos Internos),Doença do Trabalho-Com Cat,63,Com Cat Registrada
2015-01-01,Tórax (Inclusive Órgãos Internos),Trajeto-Com Cat,1368,Com Cat Registrada
2015-01-01,"Tronco, não Informado",Típico-Com Cat,2365,Com Cat Registrada
2015-01-01,"Tronco, não Informado",Doença do Trabalho-Com Cat,49,Com Cat Registrada
2015-01-01,"Tronco, não Informado",Trajeto-Com Cat,702,Com Cat Registrada
2015-01-01,"Tronco, Parte Múltiplas",Típico-Com Cat,1991,Com Cat Registrada
2015-01-01,"Tronco, Parte Múltiplas",Doença do Trabalho-Com Cat,57,Com Cat Registrada
2015-01-01,"Tronco, Parte Múltiplas",Trajeto-Com Cat,1079,Com Cat Registrada
2015-01-01,Ignorada,Sem Cat,109453,Sem Cat Registrada
2015-01-01,Ignorada,Sem Cat,222,Sem Cat Registrada
2015-01-01,Ignorada,Sem Cat,7,Sem Cat Registrada
2015-01-01,Ignorada,Sem Cat,8,Sem Cat Registrada
